  "id","user_id","video_id","current_like","current_dislike","current_view","liked","disliked","created_at","updated_at"
  "280","2063","4358","13098","990","7272966","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "281","2063","6214","55881","732","6114007","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "282","2063","4354","8406","294","8736312","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "283","2063","2714","80675","116","7787008","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "284","2063","3624","87306","207","1611354","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "285","2063","5711","47697","916","8484980","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "286","2063","324","81911","889","2701182","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "287","2063","434","74048","158","1233634","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "288","2063","5195","76363","962","2727091","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "289","2063","5162","39771","863","5149004","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "290","2063","1883","72847","820","455686","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "291","2063","2243","46620","807","3538667","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "292","2063","243","46951","760","2320598","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "293","2063","4741","28443","458","1418461","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "294","2063","1209","93963","975","9379824","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "295","2063","4304","69102","451","2381082","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "296","2063","488","77972","943","1384930","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "297","2063","762","44442","414","3605661","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "298","2063","4298","87720","906","2002748","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "299","2063","441","55592","184","4314182","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "300","2063","3381","17335","828","8292658","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "301","2063","3592","20982","468","5072460","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "302","2063","5010","32614","875","3751041","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "303","2063","539","16359","920","9323349","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "304","2063","803","70756","511","1963128","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "305","2063","3275","7466","882","747702","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "306","2063","1851","11483","234","3471229","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "307","2063","1780","24561","205","7550762","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "308","2063","1335","61700","385","1939809","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "309","2063","2448","67611","981","8940563","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "310","2063","5624","8852","795","4621673","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "311","2063","504","37364","287","1677084","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "312","2063","4386","9927","353","4668341","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "313","2063","2403","20849","318","9154858","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "314","2063","4185","35194","686","2661146","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "315","2063","540","88068","670","9870196","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "316","2063","3692","24791","655","9255830","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "317","2063","3459","83624","525","5539303","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "318","2063","5495","29884","224","4007370","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "319","2063","5665","29102","446","6925108","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "320","2063","3227","33640","702","6378548","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "321","2063","4762","88617","827","1109571","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "322","2063","4666","78843","856","5135756","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "323","2063","1078","19393","931","4917467","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "324","2063","5796","31712","401","7365779","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "325","2063","1903","78828","391","6395925","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "326","2063","342","79250","300","7957760","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "327","2063","3942","8952","347","6662315","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "328","2063","2210","62933","537","8146277","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "329","2063","6305","36328","555","1821293","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "330","2063","5977","77869","955","3890692","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "331","2063","5254","65252","559","1201378","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "332","2063","4147","26029","864","9534820","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "333","2063","6002","78419","400","9465013","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "334","2063","2218","45816","742","4404812","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "335","2063","3105","8756","249","9308089","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "336","2063","2401","84406","401","2121588","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "337","2063","2927","30799","732","4840958","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "338","2063","3367","54032","822","4746294","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "339","2063","250","60928","918","5364427","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "340","2063","1071","16654","948","5876134","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "341","2063","6075","98526","640","3461756","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "342","2063","3852","73100","772","3224970","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "343","2063","2157","45433","951","4743956","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "344","2063","4227","99008","248","4544759","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "345","2063","3149","24363","641","6207839","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "346","2063","4077","35984","174","2195622","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "347","2063","5723","26161","841","1620223","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "348","2063","2184","57623","253","982922","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "349","2063","4368","9625","679","6047400","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "350","2063","502","60152","146","1021123","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "351","2063","2135","11023","753","3032508","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "352","2063","3713","83788","485","1146233","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "353","2063","2301","30649","138","694114","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "354","2063","1075","14607","680","5451155","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "355","2063","3253","13619","691","6725926","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "356","2063","115","57100","397","2334873","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "357","2063","3461","71702","199","6385973","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "358","2063","4321","93434","828","7582714","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "359","2063","3913","98983","225","4312450","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "360","2063","100","3473","226","1273234","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "361","2063","4788","10770","709","7259814","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "362","2063","88","44704","139","6122347","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "363","2063","3137","88108","919","2032705","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "364","2063","2608","87662","929","5624958","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "365","2063","1927","27167","265","4786375","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "366","2063","3636","40324","758","8292803","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "367","2063","1826","18521","240","9356429","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "368","2063","1694","57481","935","5419077","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "369","2063","4298","36747","434","8902631","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "370","2063","5860","34025","956","6441700","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "371","2063","1836","32523","603","3828592","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "372","2063","5728","17590","605","4624925","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "373","2063","2636","43387","470","4150303","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "374","2063","826","96131","514","8180602","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "375","2063","2377","62371","966","3793797","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "376","2063","172","25505","428","9978433","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "377","2063","4520","43172","784","3144421","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "378","2063","353","76439","872","7161829","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "379","2063","2911","94232","153","330088","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "380","2063","604","54479","733","7531885","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "381","2063","581","85194","600","2732589","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "382","2063","4151","46074","704","1829835","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "383","2063","3937","43604","793","4002406","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "384","2063","1224","91254","402","4909182","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "385","2063","4519","84533","941","6656567","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "386","2063","2563","18522","852","3783547","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "387","2063","5922","49158","164","5250250","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "388","2063","6001","36383","933","9885368","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "389","2063","6437","52350","580","1930334","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "390","2063","4044","81071","778","4701677","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "391","2063","2183","78047","994","5054216","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "392","2063","6164","69297","813","5306763","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "393","2063","4792","58887","795","6894387","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "394","2063","786","79996","881","4685579","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "395","2063","5331","83515","260","1999292","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "396","2063","4838","68159","616","7512071","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "397","2063","417","79439","404","1934902","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "398","2063","3350","64067","849","6614319","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "399","2063","6032","40792","422","8096432","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "400","2063","6205","24724","191","5932249","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "401","2063","4426","34931","974","6056994","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "402","2063","4762","42634","209","6043749","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "403","2063","881","24794","658","5398120","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "404","2063","6352","75861","170","4790932","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "405","2063","1432","19670","844","5934490","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "406","2063","4505","18218","635","1604060","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "407","2063","2149","76168","810","3326067","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "408","2063","5951","71899","873","3191700","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "409","2063","5908","91712","738","2404355","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "410","2063","668","54468","809","2383358","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "411","2063","3368","86974","630","5898579","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "412","2063","5579","69284","740","5129185","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "413","2063","2732","84960","646","4725232","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "414","2063","2619","77522","369","1709821","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "415","2063","4403","83408","554","2798716","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "416","2063","634","31854","277","861123","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "417","2063","5759","39887","224","8124369","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "418","2063","24","5280","698","3031863","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "419","2063","3627","98386","809","5659462","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "420","2063","4525","16241","619","6067595","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "421","2063","5592","35076","882","9610143","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "422","2063","1528","85739","998","1832021","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "423","2063","5506","73024","914","3233678","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "424","2063","3547","53194","371","4179768","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "425","2063","2986","36149","859","7790298","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "426","2063","1292","48626","117","6819794","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "427","2063","2436","12068","978","9227077","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "428","2063","2640","17995","619","2213397","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "429","2063","2466","33884","838","6387629","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "430","2063","5502","85391","317","8617195","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "431","2063","5010","21343","652","6945630","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "432","2063","916","99669","835","8233911","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "433","2063","6374","83902","280","5395550","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "434","2063","155","14903","670","6874052","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "435","2063","1257","7744","581","3124601","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "436","2063","4137","44249","484","7947966","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "437","2063","624","8459","656","2795908","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "438","2063","2261","29807","888","1867536","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "439","2063","4405","69845","666","815556","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "440","2063","6243","54901","922","5795105","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "441","2063","2414","62229","418","7302154","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "442","2063","2886","54480","712","6085850","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "443","2063","5155","19214","795","9157449","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "444","2063","489","73584","538","2572317","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "445","2063","2050","97544","425","3185837","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "446","2063","5412","7743","268","4577920","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "447","2063","5937","83793","203","7774860","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "448","2063","4514","75851","846","4341457","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "449","2063","1922","93673","631","5441061","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "450","2063","4388","71989","401","460553","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "451","2063","2559","17701","968","4855303","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "452","2063","829","78040","706","7654524","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "453","2063","1540","37973","495","2508259","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "454","2063","1964","11440","278","4593760","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "455","2063","1723","52029","799","6065062","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "456","2063","1523","3943","848","1567968","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "457","2063","3478","31320","368","763606","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "458","2063","6105","5409","441","4323044","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "459","2063","5772","55408","818","1939398","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "460","2063","4104","2996","517","7680285","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "461","2063","5770","64552","787","4921769","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "462","2063","865","25613","641","3184969","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "463","2063","6487","35773","917","6581850","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "464","2063","4178","75356","142","735137","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "465","2063","2703","28074","511","7255310","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "466","2063","3700","6854","895","7632383","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "467","2063","2059","59371","600","1497210","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "468","2063","6422","14206","269","6906238","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "469","2063","3728","98708","312","639167","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "470","2063","1905","8168","347","2218821","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "471","2063","1768","74089","306","2140585","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "472","2063","848","13216","655","5423999","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "473","2063","2930","64237","778","7022894","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "474","2063","3888","49926","360","8576581","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "475","2063","2921","81959","879","3909794","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "476","2063","5122","47147","721","6036058","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "477","2063","4059","27651","389","4153279","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "478","2063","2138","62983","208","7906904","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "479","2063","4477","59018","551","9567905","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "480","2063","3607","62549","569","7264533","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "481","2063","1541","57588","446","9020726","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "482","2063","3617","38591","413","1618962","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "483","2063","4432","21984","760","5523816","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "484","2063","2622","47966","383","8732466","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "485","2063","1617","98724","543","7298561","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "486","2063","2153","27479","152","6127065","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "487","2063","5422","9830","730","3600014","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "488","2063","3398","65068","293","5234272","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "489","2063","3667","19586","986","700184","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "490","2063","2953","83484","781","9828589","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "491","2063","595","31599","290","3921217","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "492","2063","3860","28911","748","7842924","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "493","2063","2690","98226","346","5508544","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "494","2063","5301","30887","515","6218355","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "495","2063","4008","68199","417","4075860","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "496","2063","5980","69268","196","9692214","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "497","2063","5832","45819","726","895568","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "498","2063","242","60468","812","8593866","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "499","2063","2685","3353","957","8881751","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "500","2063","6420","19019","125","3546890","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
  "501","2063","20","79282","894","3412377","0","0","2020-12-05 23:53:24","2020-12-05 23:53:24"
